product_id,product_name,price,total_sales,chiffre_affaires,zscore,premium
4148,Champagne Mailly Grand Cru Brut Rosé,37.5,0.0,0.0,0.18003481628205426,False
4149,Champagne Mailly Grand Cru Intemporelle Rosé 2009,69.0,0.0,0.0,1.3126995210289512,False
4150,Champagne Mailly Grand Cru Intemporelle 2010,59.0,1.0,59.0,0.9531234242839045,False
4151,Elian Daros Côtes du Marmandais Abouriou 2016,13.7,12.0,164.39999999999998,-0.6757562939711568,False
4152,Elian Daros Côtes du Marmandais Chante Coucou 2016,19.2,7.0,134.4,-0.4779894407613811,False
4153,Elian Daros Côtes du Marmandais Clos Baquey 2015,29.0,36.0,1044.0,-0.12560486595123538,False
4154,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,18.0,176.4,-0.8159909717017249,False
4155,Elian Daros Côtes du Marmandais Le Vignoble d'Elian 2016,14.5,3.0,43.5,-0.646990206231553,False
4156,Elian Daros Côtes du Marmandais Coucou Blanc 2016,20.35,6.0,122.10000000000001,-0.43663818963570067,False
4157,Planeta Sicilia Alastro 2017,12.0,0.0,0.0,-0.7368842304178146,False
4158,Planeta Sicilia Etna Rosso 2018,18.5,0.0,0.0,-0.5031597675335343,False
4159,Planeta Sicilia La Segreta Bianco 2017,9.3,3.0,27.900000000000002,-0.8339697765389772,False
4160,Planeta Sicilia La Segreta Rosso 2017,9.3,7.0,65.10000000000001,-0.8339697765389772,False
4161,Planeta Sicilia Plumbago 2017,11.6,0.0,0.0,-0.7512672742876164,False
4162,Domino Romano Ribera Del Duero Camino Romano 2016,14.3,1.0,14.3,-0.6541817281664539,False
4163,Parés Baltà Penedès Calcari 2018,10.8,3.0,32.400000000000006,-0.7800333620272202,False
4164,Parés Baltà Penedès Mas Petit 2015,7.6,20.0,152.0,-0.8950977129856351,False
4165,Parés Baltà Penedès Indigena 2017,12.0,3.0,36.0,-0.7368842304178146,False
4166,Ollieux Romanis Corbières Boutenac Atal Sia 2017,20.5,6.0,123.0,-0.431244548184525,False
4167,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,14.3,3.0,42.900000000000006,-0.6541817281664539,False
4168,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,18.2,12.0,218.39999999999998,-0.5139470504358857,False
4170,Ollieux Romanis Corbières Classique 2018,9.0,4.0,36.0,-0.8447570594413286,False
4171,Le Hameau Des Ollieux Monsieur Pinot 2017,7.8,1.0,7.8,-0.8879061910507342,False
4172,Maurel Pays d'Oc Chardonnay 2019,5.7,43.0,245.1,-0.9634171713671941,False
4173,Maurel Pays d'Oc Chenin-Colombard 2019,5.7,13.0,74.10000000000001,-0.9634171713671941,False
4174,Maurel Cabardès Tradition 2017,5.7,6.0,34.2,-0.9634171713671941,False
4176,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,13.5,9.0,121.5,-0.6829478159060577,False
4177,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,13.5,0.0,0.0,-0.6829478159060577,False
4178,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,11.5,17.0,195.5,-0.7548630352550669,False
